upi_length,entropy,num_digits,seen_before,report_count,amount_ratio,first_time_user,label
11,0.8277,0,0,0,0.75,0,0
26,0.8293,5,1,0,1.049,0,0
9,1.0,0,1,1,0.918,0,0
11,1.0,0,1,1,0.613,0,0
24,0.8034,5,1,0,0.355,1,0
10,0.871,0,1,0,1.115,1,0
16,0.9474,2,0,3,2.283,1,1
12,0.9167,3,1,0,1.205,0,0
12,1.0,3,0,0,0.857,0,0
22,0.8202,5,1,0,0.651,1,0
16,0.9474,8,0,1,5.267,0,1
17,0.8225,8,1,3,2.309,1,1
12,0.9167,3,0,1,1.425,1,0
12,1.0,0,0,0,1.046,1,0
13,1.0,0,1,0,2.032,0,0
13,0.8982,0,0,0,1.277,1,0
15,0.9167,3,1,0,1.109,0,0
22,0.9375,5,1,0,1.344,0,0
20,0.8506,4,0,2,3.111,1,1
15,0.8598,3,1,0,1.35,1,0
15,0.9398,3,0,0,0.883,0,0
22,0.874,6,0,2,7.647,0,1
12,1.0,1,1,0,1.603,1,0
15,0.9398,4,0,2,3.091,1,1
10,1.0,0,1,0,0.862,1,0
17,0.8796,5,0,3,3.172,1,1
18,0.8949,8,0,1,3.794,0,1
13,1.0,3,0,0,0.952,1,0
20,0.8976,3,0,0,2.406,0,1
24,0.9137,5,1,0,1.5018,0,0
20,0.875,8,0,5,1.762,1,1
14,1.0,3,0,0,0.962,1,0
18,0.8423,8,0,2,3.065,1,1
24,0.82,2,0,1,3.601,1,1
10,1.0,0,1,0,1.322,1,0
16,1.0,0,1,0,1.108,0,0
16,0.9474,8,1,2,20.641,1,1
19,0.8874,4,0,2,4.385,1,1
18,0.9584,5,0,1,2.485,1,1
12,1.0,3,1,0,1.178,1,0
24,0.8668,5,1,0,1.5622,0,0
21,0.9659,5,1,0,1.037,0,0
17,0.9535,3,0,2,1.47,0,1
14,0.9398,3,1,0,0.848,0,0
17,0.8605,5,0,2,9.072,1,1
20,0.8337,2,0,3,14.988,0,1
16,0.9474,8,0,2,4.518,1,1
8,1.0,0,1,0,0.676,0,0
12,1.0,0,1,0,0.654,1,0
20,0.8423,8,0,2,5.238,0,1
10,1.0,0,0,1,1.324,1,0
17,0.9474,8,0,3,1.035,1,1
16,1.0,0,0,0,1.241,0,0
20,0.7699,8,0,5,1.657,1,1
16,0.875,8,0,1,2.566,1,1
14,1.0,3,1,0,0.835,0,0
32,0.8699,3,0,14,8.1567,1,1
11,0.8982,0,0,0,1.042,0,0
14,0.8796,3,1,0,0.651,0,0
11,1.0,0,1,1,0.973,0,0
20,0.9375,5,0,0,0.555,0,0
12,1.0,3,0,0,0.636,0,0
24,0.9201,4,0,4,3.427,1,1
20,0.8874,5,1,0,0.874,0,0
14,1.0,3,1,0,1.347,0,0
20,0.8423,8,1,1,8.459,1,1
26,0.9137,5,0,1,6.868,1,1
20,0.8225,8,0,3,7.194,1,1
12,0.871,0,0,0,1.037,1,0
11,1.0,2,1,1,1.339,0,0
18,0.9625,5,1,0,1.311,0,0
21,0.8976,5,1,0,1.547,0,0
16,1.0,3,1,0,0.662,0,0
13,0.8982,0,1,0,0.876,0,0
12,0.871,0,1,0,0.825,0,0
22,0.9584,2,0,3,4.438,1,1
10,1.0,0,0,0,1.312,0,0
24,0.9062,5,0,3,9.573,1,1
23,0.842,5,1,0,1.339,0,0
19,0.8949,8,0,1,2.223,1,1
8,1.0,0,1,0,1.302,0,0
22,0.9625,4,0,2,3.875,1,1
20,0.925,5,0,0,1.054,0,0
22,0.7482,1,0,3,7.929,0,1
9,0.8277,0,0,0,0.671,0,0
9,1.0,0,1,0,1.27,1,0
11,1.0,2,1,0,0.783,1,0
19,0.6975,8,0,2,3.651,0,1
16,0.9167,3,1,0,0.845,0,0
16,0.9398,3,1,0,1.421,0,0
9,1.0,0,0,0,0.721,0,0
9,1.0,0,1,0,0.768,0,0
16,0.8949,8,0,1,6.294,0,1
9,0.8277,0,1,0,0.698,0,0
34,0.8695,3,0,34,22.2301,1,1
11,1.0,3,0,0,0.688,0,0
19,0.8949,8,1,1,6.116,1,1
23,0.9201,7,0,7,3.766,1,1
11,1.0,0,1,0,0.752,0,0
11,1.0,0,1,0,2.731,0,0
12,1.0,3,1,0,0.907,1,0
37,0.7191,1,0,11,6.4928,1,1
12,1.0,0,1,0,1.225,0,0
17,0.7898,8,0,1,4.534,1,1
18,0.8225,8,0,4,11.654,1,1
14,1.0,3,1,0,1.277,0,0
10,1.0,0,1,0,0.625,0,0
16,1.0,3,0,4,8.402,1,1
8,1.0,0,0,0,1.25,1,0
23,0.925,4,0,2,2.467,1,1
12,1.0,3,1,0,0.918,0,0
16,0.8796,4,0,1,1.689,1,1
20,0.9584,5,1,0,1.7253,0,0
21,0.907,4,0,2,1.064,1,1
18,0.8949,8,0,1,3.549,1,1
19,1.0,3,1,0,0.814,0,0
16,0.8225,8,1,3,2.358,1,1
15,1.0,3,0,4,0.842,1,1
13,1.0,2,1,0,0.549,1,0
16,0.8796,3,1,0,1.978,0,0
17,0.8949,8,0,2,12.335,1,1
10,0.871,0,1,0,0.599,0,0
24,0.8062,5,1,0,1.955,0,0
35,0.8551,2,0,26,22.2264,1,1
19,0.8949,8,0,1,2.79,1,1
16,0.8949,8,0,4,3.417,1,1
13,0.8982,3,1,0,1.298,0,0
10,0.871,0,1,0,1.112,1,0
9,1.0,0,1,0,0.871,0,0
11,0.8982,2,0,0,0.706,0,0
17,0.871,0,1,0,0.465,0,0
15,0.8598,3,1,0,1.189,0,0
16,0.9398,3,0,0,0.631,0,0
16,1.0,0,1,0,0.624,1,0
10,1.0,0,1,0,0.787,1,0
19,0.9167,3,0,0,1.096,0,0
24,0.8401,5,1,0,0.7504,0,0
10,1.0,0,0,1,0.892,1,0
16,1.0,3,0,0,1.616,0,0
13,0.9299,3,0,0,1.221,1,0
14,0.9398,3,1,0,1.582,0,0
13,0.8277,0,0,0,1.224,1,0
21,0.9062,4,0,2,3.47,1,1
10,0.871,0,1,1,1.013,0,0
17,0.907,2,0,1,4.429,1,1
11,0.8982,0,1,0,0.992,0,0
19,0.8949,8,0,2,4.976,1,1
24,0.9712,4,0,5,3.877,1,1
11,1.0,3,1,0,0.959,0,0
14,0.9167,3,0,1,0.504,0,0
23,0.8164,5,1,0,1.144,1,0
9,1.0,0,1,0,0.41,0,0
16,0.875,8,0,2,4.133,1,1
10,1.0,0,1,0,1.033,1,0
35,0.8811,5,0,40,15.9856,1,1
19,0.8949,8,0,4,2.966,1,1
16,1.0,3,0,0,1.919,0,0
34,0.8551,2,1,25,2.541,0,1
17,0.8225,8,0,2,1.803,1,1
14,1.0,3,0,0,0.818,1,0
15,0.9167,3,1,0,0.656,0,0
21,0.9375,4,0,4,8.139,1,1
11,1.0,0,1,0,0.777,0,0
14,1.0,3,0,0,1.44,0,0
13,0.9299,3,1,0,0.926,0,0
32,0.8691,3,0,48,19.0918,1,1
22,0.8849,4,0,4,2.084,1,1
12,1.0,0,1,0,1.119,1,0
22,0.9137,3,0,1,7.016,0,1
16,0.8423,8,0,3,14.44,1,1
15,0.9299,3,1,0,0.813,0,0
20,0.8949,8,0,3,7.387,0,1
23,0.9734,4,0,3,18.829,1,1
14,0.871,0,1,0,1.03,0,0
12,1.0,0,1,0,1.481,0,0
11,0.8982,0,1,0,1.027,1,0
13,1.0,0,0,0,2.717,0,0
16,1.0,0,1,0,0.829,0,0
10,0.871,0,0,0,0.849,1,0
16,0.8949,8,0,3,6.435,1,1
21,0.8499,5,1,0,2.0863,0,0
16,0.8225,8,1,3,5.173,1,1
23,0.9317,2,0,3,3.392,1,1
14,0.8796,3,1,0,0.896,0,0
12,0.871,0,1,1,1.396,0,0
23,0.8164,5,1,0,1.5294,0,0
11,1.0,0,1,0,1.22,0,0
11,1.0,0,0,0,1.608,0,0
9,1.0,0,1,0,0.962,0,0
23,0.8874,6,0,3,4.122,1,1
21,0.8632,3,0,0,2.77,1,1
19,0.9317,5,1,0,0.601,1,0
19,0.9167,3,1,0,1.696,0,0
10,0.871,0,1,0,1.498,1,0
25,0.9375,4,0,1,1.567,1,1
13,1.0,0,0,0,1.405,0,0
19,1.0,8,0,2,9.048,1,1
16,1.0,3,1,0,1.02,0,0
11,0.8982,0,1,0,0.922,0,0
23,0.9201,4,0,1,5.449,1,1
19,0.8949,8,0,1,1.587,0,1
18,0.8982,0,1,0,0.903,0,0
17,0.9398,3,0,0,0.984,0,0
14,0.9167,2,1,0,2.58,0,0
15,1.0,3,0,0,0.543,1,0
16,0.8796,3,1,0,1.168,0,0
20,0.9375,5,1,0,0.4473,0,0
9,0.8277,0,0,0,1.136,0,0
10,1.0,0,1,0,1.53,0,0
10,0.871,0,1,0,1.174,0,0
20,0.925,4,1,0,0.529,1,0
16,0.9299,3,0,0,0.858,0,0
9,1.0,0,1,1,0.937,0,0
17,1.0,8,0,3,4.107,1,1
24,0.8631,6,0,2,5.488,1,1
17,0.8949,8,0,2,4.77,1,1
25,0.9201,4,0,3,2.152,1,1
12,1.0,0,0,0,1.515,0,0
22,0.9625,5,0,2,4.659,1,1
24,0.8733,9,0,3,5.482,1,1
13,0.9299,2,1,0,1.417,0,0
15,0.9398,4,0,3,11.76,1,1
14,1.0,2,1,1,0.931,0,0
14,0.8982,0,1,0,1.058,0,0
10,0.871,0,1,0,1.166,0,0
20,0.9168,5,0,1,16.234,1,1
10,1.0,0,0,0,1.731,0,0
16,0.8423,8,0,6,5.637,1,1
21,0.8514,8,0,0,2.886,1,1
16,0.7501,8,0,3,1.034,1,1
14,1.0,3,1,0,1.015,0,0
18,0.8949,8,0,1,2.571,0,1
16,0.8423,8,1,3,1.952,1,1
25,0.8172,5,1,0,2.347,0,0
20,0.9688,5,1,0,2.0532,0,0
16,0.9474,2,1,2,2.874,1,1
15,0.9299,3,1,0,1.073,1,0
34,0.848,2,0,50,3.179,1,1
14,0.9167,3,0,0,1.029,0,0
23,0.9317,4,0,4,5.577,1,1
9,0.8277,0,0,0,1.429,0,0
20,0.8499,5,1,0,1.0638,0,0
22,0.9375,5,1,0,0.8257,0,0
14,0.9167,3,1,0,1.173,0,0
12,1.0,0,1,0,0.765,0,0
16,0.8949,8,0,1,4.209,1,1
8,1.0,0,1,0,1.676,0,0
20,0.925,5,1,0,0.953,0,0
20,0.9012,5,1,0,0.571,1,0
10,1.0,0,0,0,1.684,0,0
24,0.9688,3,0,3,2.091,1,1
22,0.9062,2,0,3,5.845,1,1
16,0.8949,8,1,0,2.147,1,1
15,0.9299,3,1,0,0.77,1,0
9,1.0,0,1,0,0.965,1,0
21,0.9168,3,0,2,7.77,1,1
14,1.0,3,0,1,1.527,0,0
16,0.875,8,0,1,3.689,1,1
17,0.875,8,0,3,6.312,1,1
25,0.8667,5,1,0,0.5023,0,0
12,1.0,3,1,0,1.684,1,0
16,0.8949,8,0,0,2.876,1,1
16,1.0,0,1,0,1.579,1,0
16,0.875,8,0,0,7.058,1,1
13,0.8982,0,1,1,0.551,0,0
17,0.9474,8,0,4,2.09,1,1
16,0.8277,0,1,0,1.661,1,0
25,0.8401,5,1,0,1.819,0,0
12,1.0,3,1,0,0.868,1,0
16,0.9474,1,0,1,5.995,0,1
22,0.8753,5,0,3,1.538,0,1
15,1.0,4,0,3,9.372,1,1
18,0.9584,4,0,2,5.232,1,1
18,0.9584,4,0,1,3.608,1,1
13,0.8333,3,1,0,0.669,0,0
14,1.0,3,0,0,1.008,1,0
11,1.0,3,1,0,0.721,0,0
11,0.8982,0,1,0,1.109,1,0
16,0.9474,8,0,1,4.63,0,1
14,0.871,0,1,0,1.358,0,0
11,0.8982,0,0,0,1.171,0,0
11,1.0,3,1,1,1.1,0,0
21,0.925,5,1,0,0.3978,0,0
10,1.0,0,1,0,1.641,1,0
9,1.0,0,1,0,0.772,1,0
20,0.8506,10,0,3,3.537,1,1
23,0.8007,4,1,0,1.129,0,0
20,0.8874,5,1,0,0.8015,0,0
12,0.8982,0,1,0,0.986,0,0
17,1.0,0,1,0,1.214,1,0
13,0.8982,3,1,1,1.296,0,0
22,0.9375,5,0,0,1.931,0,0
11,0.8982,0,1,0,1.356,0,0
11,1.0,3,1,0,1.47,0,0
14,0.9167,3,1,0,0.932,1,0
19,0.9584,5,1,0,1.092,1,0
18,1.0,8,0,5,5.205,1,1
20,0.925,5,0,0,1.106,0,0
19,0.9474,8,0,1,2.784,1,1
15,0.9299,3,1,0,0.915,0,0
17,0.8753,4,1,0,0.628,0,0
11,0.8982,0,1,0,0.767,0,0
16,0.9398,3,1,0,0.602,1,0
19,0.8949,8,0,4,7.2,1,1
12,0.9167,3,0,0,0.959,1,0
14,0.9167,3,0,0,0.513,0,0
16,0.8949,8,0,3,2.762,1,1
23,0.9375,5,1,0,1.5904,0,0
20,0.9474,8,0,3,3.989,1,1
15,0.9167,3,1,0,0.319,0,0
20,0.8976,5,0,2,2.144,0,1
11,1.0,0,0,0,0.89,0,0
22,0.8567,4,1,0,0.336,0,0
23,1.0,4,0,2,2.827,1,1
17,0.7965,1,1,3,0.693,0,1
27,0.8834,5,0,1,9.117,1,1
11,0.871,0,1,0,0.742,0,0
20,0.7898,8,0,4,8.713,1,1
19,1.0,5,0,2,3.872,1,1
20,0.8733,5,0,3,1.981,1,1
20,0.8225,8,0,4,2.58,1,1
22,0.875,4,1,0,1.1563,0,0
17,0.9474,5,0,6,1.015,1,1
17,0.9474,8,0,3,4.235,1,1
13,0.9299,3,1,0,1.087,0,0
16,0.9167,3,1,0,1.223,0,0
20,0.8499,5,1,0,1.33,0,0
18,0.9535,4,0,1,2.235,1,1
20,0.9688,5,1,0,0.943,1,0
15,1.0,3,1,0,1.011,0,0
14,0.9167,3,1,0,1.843,0,0
20,0.875,8,0,1,3.276,1,1
16,0.9474,8,0,2,2.988,1,1
9,0.8277,0,1,0,1.55,0,0
16,0.9474,8,0,1,5.908,1,1
14,1.0,2,1,0,1.081,1,0
13,0.9299,3,1,1,1.014,0,0
18,0.758,3,1,0,0.644,0,0
9,1.0,0,1,0,0.573,0,0
12,0.9167,3,1,0,0.877,0,0
10,0.871,0,1,0,0.9,0,0
10,1.0,0,0,0,1.05,0,0
18,0.6949,8,0,3,3.122,1,1
20,0.8499,5,1,0,2.68,0,0
11,1.0,0,0,1,1.265,1,0
19,0.7699,8,0,1,4.298,1,1
11,1.0,0,1,0,1.998,0,0
23,0.9424,4,0,1,10.236,1,1
10,1.0,0,1,0,0.819,0,0
16,0.8423,8,0,2,22.204,1,1
13,1.0,0,1,0,1.862,1,0
20,1.0,6,0,3,6.585,1,1
14,0.9299,3,0,0,1.918,0,0
11,0.8982,2,0,0,1.546,0,0
12,1.0,3,1,0,1.002,0,0
13,1.0,3,1,0,0.882,0,0
15,0.8982,0,1,0,2.491,0,0
9,1.0,0,1,0,1.302,0,0
10,1.0,0,1,0,1.396,0,0
11,1.0,0,0,0,0.53,1,0
16,0.7699,8,0,3,5.514,1,1
12,1.0,0,1,0,1.182,1,0
15,1.0,3,1,0,1.215,0,0
14,0.9398,3,1,0,1.279,0,0
20,0.8949,8,0,1,6.463,1,1
26,0.9424,5,1,1,6.442,1,1
27,0.8467,4,0,3,1.424,0,1
20,0.9474,8,0,2,4.757,1,1
12,0.871,0,1,0,0.784,0,0
10,0.8277,0,0,0,1.476,0,0
8,1.0,0,1,0,0.895,0,0
9,1.0,0,1,0,0.874,1,0
18,0.8949,8,0,3,3.226,1,1
20,0.8949,8,0,2,3.777,1,1
27,0.9201,8,0,2,3.986,1,1
21,0.9688,6,0,1,2.958,1,1
21,0.925,3,1,5,5.551,1,1
17,0.9398,3,0,1,1.462,0,0
15,0.9299,3,0,0,0.793,1,0
21,0.9168,4,0,1,2.83,1,1
11,1.0,3,1,0,0.684,0,0
11,1.0,3,0,0,0.862,0,0
19,0.8949,8,1,2,8.124,1,1
12,0.9167,3,1,0,0.554,1,0
11,1.0,0,1,0,0.63,1,0
16,0.8423,8,1,3,1.13,1,1
24,0.8849,5,1,0,0.887,0,0
15,1.0,3,1,0,1.0,0,0
22,0.9688,5,1,0,1.6712,0,0
15,0.9167,3,1,0,0.896,0,0
13,0.9299,3,1,0,0.761,0,0
16,0.9167,3,1,0,1.028,0,0
22,0.9584,6,0,5,14.467,1,1
13,0.9167,3,1,0,1.751,0,0
16,0.9398,3,1,0,0.582,1,0
13,1.0,3,1,0,1.474,0,0
12,1.0,0,1,0,0.882,0,0
10,0.871,0,0,0,0.999,1,0
16,0.8225,8,0,5,1.883,1,1
16,0.9167,3,0,1,1.08,0,0
16,0.9474,8,0,1,4.379,1,1
10,0.871,0,1,0,0.791,0,0
20,0.9375,5,1,0,0.696,0,0
16,0.7372,8,0,3,1.505,1,1
17,0.8423,8,0,1,3.734,1,1
9,1.0,0,1,0,1.846,0,0
12,1.0,3,1,0,1.635,0,0
19,0.9474,8,0,2,6.924,0,1
18,1.0,3,0,0,0.683,0,0
13,1.0,3,0,0,1.235,0,0
16,1.0,0,1,0,1.23,1,0
15,0.9398,3,1,0,1.125,1,0
22,0.9375,6,0,4,6.055,1,1
11,1.0,3,1,0,1.161,1,0
17,1.0,8,0,2,2.964,1,1
10,1.0,0,0,0,0.483,1,0
17,0.9398,3,1,0,1.205,0,0
20,0.9659,5,0,4,4.437,1,1
16,1.0,6,0,1,2.346,1,1
13,0.8982,0,0,1,0.785,0,0
18,1.0,3,1,2,13.965,0,1
21,0.8452,5,0,0,1.858,0,0
9,1.0,0,0,0,0.823,0,0
21,0.9317,5,1,0,1.6707,0,0
9,1.0,0,1,0,0.815,0,0
19,1.0,2,1,4,3.834,1,1
35,0.7905,0,0,17,12.968,1,1
39,0.7618,2,0,28,8.6945,1,1
19,1.0,3,1,0,1.158,1,0
9,0.8277,0,0,0,1.224,1,0
8,1.0,0,1,0,0.512,0,0
19,0.9474,8,0,0,2.235,1,1
22,0.9028,3,0,4,2.643,1,1
12,0.8982,0,1,0,1.487,0,0
17,0.9474,8,0,1,12.729,1,1
20,0.7898,8,0,2,12.618,1,1
8,1.0,0,1,0,0.923,0,0
12,1.0,3,1,0,1.506,1,0
13,0.9167,3,1,0,1.465,0,0
15,1.0,3,1,0,1.78,1,0
22,0.8202,5,1,0,0.7624,0,0
10,0.871,0,1,0,1.256,0,0
20,0.8358,3,0,3,7.796,1,1
12,0.9167,3,1,0,0.524,0,0
24,0.8164,5,1,0,1.523,0,0
11,0.8277,0,1,0,0.769,0,0
11,1.0,0,1,0,0.835,0,0
12,0.9167,3,1,0,0.713,0,0
18,0.9168,3,0,2,4.879,1,1
11,1.0,3,1,0,0.902,0,0
22,0.8632,5,0,0,1.037,0,0
12,1.0,0,1,0,0.696,0,0
18,0.875,8,0,1,1.937,1,1
12,0.9167,3,0,0,0.875,0,0
17,0.8225,8,1,2,2.208,1,1
13,1.0,0,1,1,1.091,1,0
16,1.0,0,0,0,1.118,1,0
12,1.0,3,1,0,1.418,0,0
14,1.0,3,1,0,1.308,0,0
10,1.0,0,1,0,0.715,1,0
14,0.9398,3,1,0,0.647,0,0
16,0.9474,8,0,1,4.269,1,1
21,0.8895,4,1,2,7.31,0,1
17,0.8949,8,0,4,3.891,1,1
11,1.0,0,1,0,1.133,1,0
12,1.0,3,1,0,1.327,0,0
17,0.875,8,0,3,1.658,1,1
13,1.0,0,0,0,1.087,1,0
21,0.9137,5,1,0,0.773,1,0
12,0.9167,2,1,0,0.805,1,0
26,0.842,5,1,0,1.9365,0,0
19,0.9167,3,1,0,0.733,1,0
23,0.9062,6,0,1,2.831,1,1
14,1.0,3,1,0,1.727,1,0
23,0.8164,5,1,0,0.687,0,0
21,0.8164,5,1,0,1.1082,0,0
19,0.8225,8,0,4,10.398,1,1
18,0.8982,0,0,0,1.192,1,0
16,0.8423,8,0,3,18.719,1,1
17,0.9474,8,0,3,1.426,0,1
22,0.8438,4,0,2,13.993,1,1
13,0.8982,0,1,0,1.325,0,0
16,0.8796,3,1,0,1.506,0,0
16,0.875,8,0,4,3.224,1,1
17,0.8423,8,1,2,5.701,1,1
14,0.9167,1,1,0,2.055,1,0
20,0.8225,8,0,1,3.67,1,1
25,0.8401,5,1,0,0.9663,0,0
20,0.9474,6,0,4,6.423,1,1
17,0.7501,8,0,6,1.198,1,1
22,0.9424,2,0,0,3.704,1,1
9,1.0,0,0,0,0.841,0,0
19,0.9167,3,1,0,2.056,0,0
23,0.925,6,0,3,3.38,1,1
19,1.0,3,1,0,0.59,0,0
12,0.9167,3,1,0,0.563,0,0
23,0.9317,6,0,5,6.765,1,1
13,0.9299,3,1,0,1.553,0,0
11,1.0,0,0,1,1.667,0,0
10,1.0,0,1,0,0.248,0,0
23,0.9688,5,1,0,2.0803,0,0
18,0.7699,8,0,5,0.869,1,1
16,0.9474,8,0,1,2.708,1,1
17,0.9474,8,0,2,16.408,1,1
14,1.0,3,0,0,0.878,0,0
12,1.0,3,1,0,1.239,1,0
14,1.0,3,1,0,0.832,0,0
15,0.9299,3,0,0,2.139,0,0
24,0.8834,3,0,3,7.272,1,1
12,0.9167,3,0,0,1.061,1,0
17,0.9299,3,1,0,0.913,1,0
20,0.875,8,0,0,8.922,1,1
9,1.0,0,0,0,0.907,0,0
20,0.8632,5,1,0,0.6752,0,0
9,1.0,0,1,0,1.657,0,0
24,0.8452,2,0,2,3.609,1,1
12,1.0,0,1,0,0.924,0,0
16,0.8423,8,0,1,3.563,1,1
16,0.9474,8,1,4,7.832,1,1
11,1.0,0,1,0,0.686,1,0
18,0.8949,8,0,2,7.645,1,1
20,0.8225,8,0,3,2.704,0,1
14,0.9398,3,1,0,0.894,1,0
14,1.0,3,1,0,1.245,0,0
23,0.8849,5,1,0,1.7395,0,0
15,0.9167,3,1,0,1.49,0,0
12,1.0,3,0,1,0.452,1,0
19,0.8949,8,1,2,3.908,0,1
14,0.9398,3,0,0,1.28,0,0
9,1.0,0,1,0,1.053,0,0
16,0.9398,3,1,1,0.819,0,0
14,1.0,0,1,0,1.409,0,0
16,0.8949,8,0,4,4.829,1,1
12,1.0,0,1,0,1.289,0,0
15,0.8598,3,1,1,2.029,0,0
16,0.7699,8,0,0,11.803,1,1
19,0.9108,5,0,2,7.032,1,1
18,0.8225,8,0,2,9.88,1,1
17,0.9584,5,1,0,0.555,0,0
12,1.0,3,1,0,0.856,1,0
9,1.0,0,1,0,1.007,0,0
12,1.0,0,0,0,0.825,0,0
13,0.8982,0,1,0,1.292,0,0
13,1.0,0,1,0,0.976,0,0
16,0.9398,3,1,0,1.137,1,0
11,0.871,0,1,0,1.016,0,0
23,0.91,5,0,1,1.093,1,1
19,1.0,3,0,0,0.743,1,0
24,0.8452,5,0,0,1.004,0,0
26,0.8934,5,0,1,2.314,1,1
14,1.0,3,1,0,1.005,0,0
22,0.8401,5,1,0,1.9757,0,0
13,0.7185,3,0,0,0.763,0,0
12,1.0,3,1,0,2.004,0,0
18,0.925,5,1,0,1.5868,0,0
12,1.0,3,1,0,0.99,1,0
16,0.8225,8,0,2,3.924,1,1
21,0.8796,3,1,0,0.721,0,0
17,0.871,0,1,0,0.802,0,0
17,0.8949,8,1,2,2.323,1,1
13,0.8982,3,1,0,1.064,0,0
18,0.9474,3,0,4,16.305,1,1
12,1.0,2,1,0,0.866,1,0
14,1.0,0,1,0,0.817,0,0
12,1.0,3,0,0,1.69,0,0
16,1.0,3,1,0,1.008,0,0
10,1.0,0,1,0,1.313,0,0
33,0.8539,5,0,6,7.075,1,1
15,0.8598,3,1,0,1.418,1,0
15,0.9299,3,1,0,1.853,0,0
24,0.9028,8,0,3,3.366,1,1
17,0.8949,8,0,1,0.914,1,1
16,0.8423,8,0,1,6.23,1,1
9,1.0,0,1,0,0.924,0,0
19,1.0,3,1,0,1.13,1,0
35,0.794,4,0,42,17.9019,1,1
12,0.871,0,1,1,1.636,0,0
20,0.8949,8,0,1,7.29,1,1
9,1.0,0,0,0,1.123,0,0
12,0.8277,0,1,0,0.96,0,0
18,0.9474,8,0,7,5.991,1,1
16,0.7372,8,1,4,4.868,1,1
12,1.0,3,1,0,0.45,0,0
22,0.832,5,1,0,0.693,0,0
23,0.8668,5,0,4,15.47,1,1
33,0.811,3,0,46,7.689,1,1
15,0.9299,3,0,0,1.21,0,0
20,0.9317,5,0,1,3.888,1,1
13,1.0,3,1,0,1.726,0,0
37,0.829,3,0,34,10.2569,1,1
17,0.9474,8,0,4,1.873,1,1
22,0.8452,6,0,6,5.88,0,1
15,0.8194,2,0,3,4.087,1,1
16,1.0,3,1,1,0.985,0,0
13,1.0,3,1,1,1.804,0,0
26,0.8524,5,1,0,1.618,1,0
12,0.9167,3,0,0,2.399,0,0
12,1.0,3,1,0,1.407,1,0
13,1.0,3,0,0,0.781,0,0
10,1.0,0,1,1,1.98,0,0
20,0.9012,5,1,0,0.1962,0,0
25,0.8301,3,1,0,0.966,0,0
25,0.8401,5,1,0,0.783,1,0
14,0.9167,3,1,0,2.175,0,0
13,1.0,2,0,0,0.952,0,0
17,0.8949,8,0,2,2.882,1,1
13,0.8982,0,1,0,0.597,0,0
17,0.9398,3,1,0,1.536,1,0
21,0.9688,4,0,3,3.745,0,1
18,0.925,5,1,0,1.684,0,0
20,0.9688,5,1,0,0.981,0,0
23,0.8164,5,1,0,1.016,0,0
9,0.8277,0,1,0,0.753,0,0
15,1.0,3,1,0,0.893,0,0
16,0.8277,0,1,0,1.431,0,0
12,0.9167,3,1,0,1.238,1,0
26,0.8401,2,0,3,1.907,1,1
9,1.0,0,0,0,1.267,0,0
15,0.9167,3,1,0,0.858,0,0
20,0.8377,6,0,3,0.513,1,1
16,0.8949,8,1,4,1.419,1,1
25,0.8632,5,0,3,4.086,1,1
24,0.9137,5,0,0,0.828,0,0
15,0.9299,3,1,0,0.81,0,0
19,0.7898,4,0,0,5.524,1,1
13,1.0,3,1,0,0.788,0,0
11,1.0,0,1,0,0.621,0,0
13,0.8982,0,1,1,1.182,1,0
9,1.0,0,1,0,1.014,0,0
20,0.6949,8,0,2,2.219,1,1
16,0.7699,8,0,1,1.016,1,1
17,0.843,5,0,4,3.803,0,1
17,0.875,8,1,1,4.381,1,1
20,0.8225,8,0,4,4.695,0,1
13,1.0,0,1,0,1.247,0,0
12,1.0,0,1,0,1.326,0,0
17,0.8796,3,0,3,4.877,1,1
12,0.9167,3,0,0,1.945,0,0
23,0.8667,5,1,0,0.6975,0,0
16,0.8949,8,0,1,0.883,1,1
21,0.9062,1,0,2,2.283,1,1
22,0.9688,5,0,3,2.888,1,1
17,0.8423,8,0,1,9.29,0,1
10,0.871,0,1,0,1.273,0,0
12,1.0,0,1,0,0.797,0,0
13,1.0,3,0,0,0.516,1,0
24,0.8524,5,1,0,0.43,1,0
16,0.7501,8,0,3,16.736,1,1
9,1.0,0,1,0,1.18,1,0
20,0.8949,8,0,3,4.79,1,1
17,0.8895,1,0,2,1.918,1,1
15,0.9398,3,1,0,0.575,1,0
13,0.8277,0,1,0,0.99,0,0
18,0.9474,8,0,1,4.843,1,1
15,0.7967,5,0,4,4.648,1,1
16,0.9398,3,1,1,2.027,0,0
33,0.7791,1,0,12,5.96,1,1
11,0.8277,0,1,0,1.817,0,0
33,0.8224,4,0,53,6.836,1,1
13,0.9299,3,0,0,0.823,0,0
12,1.0,3,1,0,0.941,0,0
15,0.8982,0,1,0,0.552,0,0
11,1.0,3,1,0,1.368,0,0
23,0.8834,4,0,1,5.336,1,1
18,0.9012,1,0,1,1.567,1,1
18,0.9168,2,0,1,3.643,1,1
19,0.8874,5,1,1,1.909,1,1
18,0.9398,3,0,0,0.935,1,0
10,0.871,0,1,0,0.443,1,0
19,0.9474,8,1,2,2.047,0,1
24,0.7952,2,0,5,12.141,1,1
15,1.0,4,0,1,8.572,1,1
13,0.871,0,1,1,0.647,0,0
24,0.8567,4,0,3,1.803,1,1
9,0.8277,0,1,1,1.094,0,0
